,Unnamed: 0,Unnamed: 0.1,category,url,question
1297,1297,1031,stroke,/komunitas/topic/terapi-apa-yang-cocok-untuk-suami-satu-bulan-sudah-kena-stroke," , suami saya tanggal 9 september kemarin terkena stroke penyumbatan di otak bagian kiri tetapi fisik lumpuh sebelah kanan tangan dan kaki sulit bergerak, sekarang alhamdulillah belum ada sebulan sudah bisa jalan tangan juga sudah bisa digerakkan cuma daya fikirnya dan ingatannya masih lemah, dia cenderung seperti gugup dan takut untuk beraktifitas banyak, saya sering  apakah sakit rasanya pada bagian yang melemah tersebut jawabannya tidak, apakah harus ada terapi khusus atau bisa saya terapi sendiri dengan melaksanakan kegiatan sehari-hari yang ringan bisa mempercepat proses penyembuhannya?, 
"
481,481,350,gagal-jantung,/komunitas/topic/dada-berdebar-debar-dan-jantung-membesar,",  jika dada berdebar-debar dan hasil pemeriksaan fisik jantung membesar itu masuk ke diagnosa penurunan curah jantung bukan ya?
"
539,539,468,hipertensi,/komunitas/topic/alat-tensi-yang-berbeda,"..
beberapa hari lalu saya sakit. demam,merasa kedinginan,dan pusing tak biasa. saat saya periksa ke ,tensi saya normal dan saya di diagnosis terkena penyakit lambung. tidak sampai situ,sekitar 5 hari selanjutnya saya di periksa kembali ke tempat lain dengan keadaan saya yg sama seperti saya datang ke  pertama. hanya saja rasa pusing disini saya merasa sangat lebih,sampai tidak kuat untuk bangun dari tempat tidur. saat di periksa di tempat kedua itu,saya tetap di diagnosis lambung sama seperti di tempat pertam. tapi bedanya,disini saya di diagnosis mengalami darah tinggi juga. padahal sebelumnya di tempat pertama saya tidak di beritahu jika saya mengidap darah tinggi. apa hal ini di pengaruhi karna keadaan diri saya,atau alat tensi yg berbeda? karna saya dengar paman sayapun sempat mengalami hal serupa. atau penyakit darah tinggi memang sulit untuk di deteksi dan perlu pemeriksaan berulang???
"
953,953,2581,serangan-jantung,/komunitas/topic/sakit-dada-sebelah-kiri-13,"....knp y dada sebelah kiri ku sakit bnget... terutama saat ambil nafas dan batuk ,gerak pun sakit bahkan tdur pun posisi yg paling nyaman dan ngk terlalu sakit adalah tdur smbil duduk ....."
96,96,893,aritmia,/komunitas/topic/gangguan-irama-jantung-4," nama saya riyan umur saya 27 tahun.. saya punya pentakit yang aneh  kadang jantung saya tidak begitu normal kadang-kadang berhenti anggaran satu detakan bisa berulang2 sampai 3/4 kali berurutan rasanya sangat tidak nyaman, saya rasa darah tidak mengalir dengan baik ke kepala, tapi setelah normal kembali saya rasa tidak ada penyakit apa2
dulu sudah pernah seperti ini pada tahun 2016 dan sembuh sendirinya tahun 2017 kambuh lagi dan saya priksa ke runahsakit saya di beri obaat rutin slama satu bulan selama itu jantung saya normal kembali,  bilang saya harus hindari kopi, teh, rokok, dan bahan penyedap, seperti ajienomoto, dan sejenisnya juga hindari makan sate,... setelah saya berhenti konsumsi obatnya kembali kambuh lagi... dan akhirnya sembuh dengan sendirinya tanpa obat...
saat ini saya rasa sudah kambuhlagi....
selain penyakit ini saya punya alergi kalau saya kedinginan maka muncul gatal-gatal di sekujur tubuh tapi kalau sudah tidak kedinginan akan sembuh dengan singkat... kira2 jantungku ini nama penyakit apa  apa ini sangat berbahaya...
ataukah banyak orang yang mengalaminya....
mohon pencerahan n...
"
5,5,2287,aritmia,/komunitas/topic/irama-jantung-tidak-beraturan," umur saya 20 thn udah 4 bulan terakhir saya kena penyakit lambung yg micu asam lambung saya naik terus tapi 2 bulan terakhir saya kena gangguan irama jantung saya sudah ekg hasilnya synus arithmia tapi akhir akhir ini saya rasa detaknya tambah tidak beraturan seperti ada skip beat , detak tambahan dan detak yang sangat kencang sekali di tengah irama normal biasanya terjadi setelah saya duduk lalu berdiri apa solusinya ?"
1275,1275,1679,stroke,/komunitas/topic/stroke-atau-bukan-2,hai  saya remaja 18 tahun tidak merokot ataupun minum alkohol dan tidak kurus dan tidak gemuk dan rajin olahraga saya agak bingung dgn penyakit saya sakit kepala mata ada gerakan dan kabur dan sering menguap tapi masih bisa beraktivitas apakah stroke  saya cukup khwatir karna beberapa artikel ciri stroke
951,951,2639,serangan-jantung,/komunitas/topic/jantung-sakit-dan-mata-berkunang-kunang,"slmt ,sy  knpa ya sy itu sering sekali merasakan sakit d jantung sy pd saat yg tdk di duga2 kdang pd saat sy trtawa lepas atw saat sy sdang tidur,skit skali pd waktu menarik nafas seperti di tusuk jarum da itu brlangsung bisa sampai 45mint,...dan sy jg ada keluhan lain,biasanya pd saat sy akan menelan makanan sy,atau pd saat sy brdiri stlah sy ddk,,mata sy brkunang2 bdan sy terasa keram sluruhnya penglihatan sy menghitam, trkadang sprti mau pingsan itu jg sering sy alami,, tlg bantu jelasin  mengapa bisa trjadi sprti ini,,, trima kasih,"
300,300,2131,gagal-jantung,/komunitas/topic/cangkok-jantung-setelah-cangkok-sumsum-tulang,",  ..

jika seseorang pernah melakukan cangkok sumsum tulang (krn kanker darah) dan dalam 6 bulan langsung melakukan cangkok jantung (karena kecelakaan) apa resiko terbesarn?
apakah akah memicu peningkatan kanker kembali?
bagaimana persentase keselamatan dan kematiannya jika dipaksa melakukan cangkok jantung?

terimakasih sebelumn.."
199,199,430,aritmia,/komunitas/topic/jantung-berdebar--disertai-lengan-kiri-nyeri-pada-dada-,", . saya di beberapa waktu mengalami jantung berdebar, . pada saat bpm mencapai 120,sy merasa sakit pada dada ,mual dan batuk2 krn menggunakan smartband sy mengcek sekala berkara, saat ini rata2 85 - 100 bpm. sy ber umur 28 tahun. apakah normal atau ada gejala penyakit ?
"
904,904,2657,serangan-jantung,/komunitas/topic/nyeri-pada-payudara-kiri," skt saya sdh brp thn sy rasakn tp slma ini sy berobt alternatif tp skrg kmbli lg sktx payudara sblh kiri sy terasa sktx smpe tembus kepunggung sy  terasa panas smpe menusuk2  mohon pnjelasanx do
trima kasih"
1160,1160,1266,stroke,/komunitas/topic/darah-tinggi-yang-tidak-stabil,",  terkena penyakit hipertensi darahnya selalu tidak stabil padahal makanan sudah di jaga dengan baik pernah sya antar berobat 2 kali lalu  di kasih obat amlodipine besilate peran saya bolehkah obat tersebut di minum setiap hari dalam jangka panjang dan saya membeli di apotik tanpa saya bulak balik ke rumah sakit dan apa pendamping obat amlodipine tersebut agar  sehat terus  saya sayang banget sama  saya tidak mau beliau sakit parah mohon di jawab  
"
177,177,877,aritmia,/komunitas/topic/detak-jantung-di-atas-100bpm," , sudah dua hari ini jantung saya berdetak di atas 100bpm pada saat berdiri tetapi jika posisi saya duduk/berbaring detak jantung saya 78-96 apakah itu normal ?
"
1172,1172,1644,stroke,/komunitas/topic/linglung-kenapa-ya,", umur ibuku 48thn ,jadi kemarin pagi ibuku sempat linglung gitu  sampe lupa wc dimana kalo di bengong aja.. nah pas udh siang ibuku udh ga linglung lagi.. terus semalem ibuku batuk2 jd gabisa tidur. paginya agak linglung lg dan sampe siang ini msh linglung  tp ga separah kemarin.ibuku dikasih furosemid dan bak nya terus2an biasanya gak gt. ibuku jg badannya sempet kejet2 gt sebentar. terus dia mual jg dan sakit kepala. seminggu yg lalu dia kejang2 dan udh ditanganin di icu sih.. ibuku pny riwayat stroke dan sakit jtg.. kira2 ini  ? terimakasih"
678,678,231,hipertensi,/komunitas/topic/sakit-kepala-2020,"  ttnyaa.. tdi siang aku d tensi.. ko darah'x tinggi yaa 139/70 bagaimna cara mengatasi'x agar tidak pusing dan sakit kepala.. karna sangat berat bangt.. karna saya punya bayi masih kecil baru 3 bulan nnti tanggl 2-03-2019...
"
1288,1288,1164,stroke,/komunitas/topic/bagaimana-mengatasi-gizi-makan-sakit-strokediabetes," , mau   sudah terkena stroke selama 4 minggu , sebelumnya makan lewat selang , tapi tercabut oleh  yang sakit karena aktif diteruskan 5/6 hari makan dari mulut, bagaimana mengatasi gizi makanya agar tetap ter atasi  , soalnya kalau dikasih makan seperti resep sebelumnya selalu menolak , terimakasih
"
824,824,545,serangan-jantung,/komunitas/topic/pingsan-mendadak-tanpa-sebab," saya pria berumur 21, saya pernah pingsan tanpa sebab, pingsannya sampe denyut nadi hilang, dan  ngambil tindakan seperti memukul bagian dada saya sampe 4 kali baru saya sadar, itu disebabkan dari apa ?
"
284,284,2215,gagal-jantung,/komunitas/topic/obay-batuk-yg-aman-untuk-penyakit-jantung," mohon bantuan nya  sakit pembengkakan pd jantung. namun setelah berobat di dr spesialis pnyakit dalam beliau masih batuk gak ada henti.ada pun obat yg di berikan ,famotidin,tiriz ,tilidon,fargosin. tapi batuk sama sesak napas nya gak reda."
1099,1099,1751,stroke,/komunitas/topic/sell-saraf-otak,"asu'alikum k, ?? apakah benar sell saraf otak bisa mempengaruhi semua organ tubuh, soalnya jika kepala saya mengalami sakit luar biasa akibat banyak pikiran, pasti semua organ tubuh saya sakit. seperti : sesak nafas, perut bagian atas terasa sakit, punggung sakit & buang air besar kurang lancar.!! dan apabila sell saraf otak rusak, apakah bisa di perbaiki lagi atau tidak?? .. dan mohon jawabannya."
1116,1116,1290,stroke,/komunitas/topic/spastik-otot,", sya mw  soal obat lioresal 10mg yg fungsinya utk mengatasi kekakuan otot.
pasien ini mngalami stroke iskemik sdh 6 bln, ototnya sering mngalami spastik sehingga tr sarankn utk mngkonsumsi obat tersebut, tetapi setelah mengkonsumsi obat itu px ini mngalami ngantuk serta kelemahan pada smua otot2nya.
perannya knapa sperti itu ?
dan apa obat tersebut harus di stop ataukah obat tersebut tdk bolh di konsumsi utk org penderita stroke?
"
1294,1294,2087,stroke,/komunitas/topic/apa-saja-gejala-aneurisma,", .
saya seorang mahasiswi umur 21th, sudah hampir 3 minggu ini saya sering mendapatkan pusing yang secara tiba tiba. biasanya saya pusing hanya ketika banyak pikiran saja. pusing nya di bagian tengah dalam kepala tepat di belakang mata dan hidung dan kepala terasa panas. terkadang ketika pusing membuat mata saya lebih buram dan begitu sensitif terhadap cahaya terutama cahaya tv dan lampu ruangan. bahkan terkadang seolah membau darah di sekitar hidung dalam tapi tidak mimisan. ibu dan nenek saya meninggal muda karena adanya pembuluh darah di otak yang pecah semacam aneurisma otak. apakah saya juga dapat diindikasikan memiliki aneurisma otak juga? bagaimana gejala dan cara menghindari agar aneurisma di otak tidak pecah?saya mengambil kesimpulan melalui artikel2 indonesia bahwa di indonesia sendiri kewaspadaan terhadap aneurisma terutama aneurisma otak masih sangat kurang. informasi berbahasa indonesia mengenai penyakit ini pun masih susah saya temukan. apakah penanganan medis di indonesia mengenai aneurisma otak ini juga masih kurang?"
992,992,2551,serangan-jantung,/komunitas/topic/apa-penyebab-sakit-dada-sebelah-kiri,"   saya sudah beberapa bulan ini merasakan sakit dada sebelah kiri dan terasa berat terutama ketika bernafas pada saat bangun tidur dan terkadang saya merasa sedikit cubitan pada dada kiri saya, rasa sakit ini sampai ke punggung kiri saya dan hanya pada 1 titik dipunggung saya ingin tahu apa penyebabnya ? terimakasih."
297,297,376,gagal-jantung,/komunitas/topic/jantung-membengkak-karena-hb-rendah,"alo ,  umur 38 tahun, awalnya badan dia semakin kurus, sesak napas, pipi dan kaki membengkak, kemudian dibawa ke spesialis penyakit dalam (tdk opname) dari hasil cek adalah dia kekurangan darah/hb nya rendah, kemudian minum obat rutin sudah mendingan ngga sesak, ngga bengkak kakinya. selang sebulan lebih muncul lagi kaki bengkak napas berat. dibawa ke  spesialis penyakit dalam ka jantung membengkak karena hb rendah.
apakah penyakit ini bisa mengalami gagal jantung?
adakah pantangan makan ?
sebaiknya konsumsi apa?
"
293,293,2230,gagal-jantung,/komunitas/topic/ap-bis-d-sebut-gejala-alzhaimer," pp sy mengidap gjl darah tinggi.4thn belakngan in beliau sering bengong atw ngelamun d sela sela beliau sedang ngobrol,trkadang lm gk sadar ny...klo d sentuh badan ny...bru sadar.it pun klo sadar ,trus d tnya...(np pa?) dia terus ngomong sdkit ngelantur gt....ap it gejala alzhaimer? usia pp 60 thnn la"
460,460,2188,gagal-jantung,/komunitas/topic/kaki-bengkak-6,",  di diagnosis ada pembengkakan jantung lalu kakinya bengkak sampai disekitar paha. tapi bengkaknya itu sampai ke () sekitar alat reproduksinya. itu apakah memang dari jantung atau ada masalah lain yah kira2? lalu obat apa yg bisa menghilangkan bengkak itu ."
720,720,1101,hipertensi,/komunitas/topic/tensi-sering-naik-turun,"  , usia saya 52 tahun, tensi saya sering tinggi sampai 170/110, tapi tidak jarang juga suka turun sampai 80/60, sekarang tensi saya 160/100 (terasa pusing dan lemas)   ?? apakah garlik/kapsul garlik bisa digunakan untuk konsumsi sehari-hari...  ..."
84,84,849,aritmia,/komunitas/topic/aritmia-16,", bagaimana cara penanganan aritmia dirumah? apa saja pantangan yang harus dihindari? & rekomendasi makanan yang bagus dikonsumsi bagi penderita aritmia. mohon penjelasan selengkapnya yaa . thank you.
"
37,37,2366,aritmia,/komunitas/topic/dada-berdebar," saya memiliki keluhan dada berdebar, dada berdebar yang saya alami biasanya datang ketika  tidur atau sedang tidur setelah diperiksa ke  kondisi jantung sehat, tapi belum di cek  lab.
mohon bantuannya"
6,6,882,aritmia,/komunitas/topic/jantung-187," sejak 3 hari terakhir ini jantung saya sering berdebar tibaÂ² itu knp ? padahal saya sering olahraga
"
826,826,2491,serangan-jantung,/komunitas/topic/mengapa-jantung-mendadak-sakit,",  jika ada seorang remaja yang mendadak jantungnya sakit disertai tubuhnya mendadak kaku setelah itu jantungnya berdebar2 tetapi hanya sekitar 10-15 menitan saja knp ? apa kah berbahaya?"
388,388,2176,gagal-jantung,/komunitas/topic/donor-jantung-ginjal-mata,"... nama saya ariska prasetya tapi nama akun saya jihan alexa,,  saya punya bandan yang cukup sehat, umur saya 23 tahun, sejak kemarin saya brfikiran ingin mendonorkan jantung ginjal ato smua organ tubuh saya yang msih befunsi baik, untuk kelanjutan hidup orang lain... menurut  gimana ?? dan apa saja syarat2 nya"
257,257,2241,aritmia,/komunitas/topic/sakit-apa-ya-35,"jadi saya punya pasangan, saat dia banyak pikiran, kecapekan, atau emosi yang tak terungkap dia sering mengalami muntah darah sampai pingsan, setelah sadar dari pingsannya pasti detak jantungnya perlu waktu untuk berdetak dengan normal kembali. pasangan saya pernah mengatakan bahwa dia mengidap penyakit yang berhubungan dengan jantung. kira kira apa ya ?"
1092,1092,989,stroke,/komunitas/topic/penanganan-stroke-ringan,".kakek saya sedang mengalami gangguan syaraf pada mulut . bagaimana penanganan nter?umur 60 .
"
866,866,572,serangan-jantung,/komunitas/topic/sakit-dada-230," .  . dada saya sakit . kayak ditekan gitu.kedua bahu saya juga ikut sakit. badan serasa lemas. kepala juga rasanya pusing. baru tadi sakit . kira2   .
"
1238,1238,1858,stroke,/komunitas/topic/stroke-21,"  76 thn stroke sudah 2thn seluruh badan, keadaannya selalu ngantuk saja kt terapis menelan saya bpk mengalami smolen (setengah sadar setengah tidur) dan terapinya akan menelan waktu sekitar 2 tahun utk bisa melek (sadar) lama, bagaimana caran agar bpk saya meningkat kesadarannya tidak ngantuk terus dan saya harus periksakan bpk saya ke bagian syaraf mana di rumah sakit,  ."
679,679,1194,hipertensi,/komunitas/topic/hipertensi-38, .....  ...apakah tidak ada cara untuk menyembuhkan penyakit hipertensi ? termasuk pengaruhnya terhadap keturunan ?  .
452,452,420,gagal-jantung,/komunitas/topic/edema-paru-paru-penyebab-dan-cata-perawatan-jalannya,", asmualaikum.  sejahtera .permisi .. kemarin drop sesak nafas, pucat, keringat dingin. alhamdulillah cepat ke rumah sakit dan  jaga cepat ambil tindakan dan lewat masa kritis koma nya.di monitor detak jantung sekitar 120-130, oksigen dalam darah 40, tidak tensi 200/100.riwayat penyakit darah tinggi, biasa konsumsi amlodipin.kata  paru2 nya tenggelam, makanya jadi sesak..6 hari rawat inap, alhamdulillah  sembuh dan boleh pulang.makan dijaga, aktifitas di batasi tetapi ""minumnya"" normal saja.lewat satu bulan, pas hari itu  mencuci pakaian, mungkin aktifitasnya pada hari itu juga berlebihan. kemudian malam harinya sesak nafas dan drop lagi.tetapi hasil dimonitor tidak separah kejadiaan pertama.setelah dirawat inap, ternyata kata  spesialis penyakit dalam memang harus di batasi konsumsi air minumnya.kami kemarin2 tidak tahu, sempat naik bb ibu 3kg, kami kira itu gemukan, ternyata cairan..perannya:gimana sebaiknya merawat  itu?apakah penyakit edema paru ini bisa sembuh total?bagaimana pertolongan pertama jika kondisinya drop dirumah?apakah boleh  bepergian keluar kota? (saat ini minum obat deurutik).. . semoga bisa dijawab.
"
1080,1080,1584,stroke,/komunitas/topic/stroke-58, ....apakah penyakit stroke bisa disembuhkan secara total???
1184,1184,281,stroke,/komunitas/topic/apakah-gula-rendah-dan-stroke-ringan-bisa-membuat-pasien-menjadi,"alo , saat ini  berumur 52 tahun sudah tidak sadarkan diri selama 8 hari. awal ditemukan tidak sadarkan diri dirumah lalu sewaktu dibawa ke igd gula nya 21 dan elektrolit nya pun menurun. setelah 6 jam di igd tak kunjung siuman juga. setelah itu dirawat dan ternyata hasil ct scan nya ada stroke ringan.  yang menangani  pun sudah memberikan pernyataan kalau gula dan semua nya sudah stabil. tetapi masih saja belum siuman juga. terkadang  hanya membuka mata tetapi ketika dipanggil tidak bisa merespon dan sesekali masih merasa sakit apabila diberi obat yang agak sakit.
"
