,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,category,url,question
1084,1084,959,959,serangan-jantung,/komunitas/topic/pembulu-darah-buntu," doc,  apakah technologiÃ£ÂÃ¢Â megavac mechanical thrombectomy systemÃ£ÂÃ¢Â suda tersedia dan betul efektik untuk membersihkan pembuluh darah yang buntu?Ã£ÂÃ¢Â 
http: //www.capturevascular.com/"
1294,1294,2307,2307,aritmia,/komunitas/topic/jantung-86,"slmt mlm,  perempuan umur 18  , knapa ya saya sering kali merasa bahwa detak jantung saya itu melemah sekali, dan rasa nya detak jantung saya kerasa sekali, dan juga sering lelah, mohon jawabannya
thnx"
58,58,1816,1816,stroke,/komunitas/topic/cara-menyembuhkan-stroke-ringan,", ayah sy berumur 73 thn, sejak 2 hari kmrn kaki & tanganya gmpang kesemutan, slain itu jg pusing sekali. cara bicaranya agak cadel ato pelo. o bgaimana penyembuhan & terapinya dan hal apa yg harus dhindari"
1649,1649,2662,2662,serangan-jantung,/komunitas/topic/lemah-jantung-3,",saya sering merasa sakit di bagian dada juga sesak nafas,sya juga cepat mrasa lelah,jika sudah sperti itu detak jantung sya tidak stabil, apa saya mempunyai penyakit lemah jantung"
1369,1369,2382,2382,aritmia,/komunitas/topic/detak-jantung-5," , saya ingin mekan masalah detak jantung saya yang berubah menjadi lambat semenjak saya di rawat di salah satu klinik 2hari trahir ini , itu   ? efek nya jadi sesak  , lebih terasa apabila posisi tiduran sesaknya ."
1620,1620,2633,2633,serangan-jantung,/komunitas/topic/dada-terasa-ditusukdan-mual-mual,. .orangtua saya mengalami sakit di area dada.terasa menusuk.mual-mual.keringat dingin.tensi normal.cek darah normal.hanya urine saja sedikit bermasalah(diagnosa  asa sedikit kotoran di ginjal).rontgen torax normal.usg tidak ada masalah.tapi kalau sudah malam penyakit nya suka kambuh.kalau kambuh sampai meraung2.kira2 gejala penyakit apakah itu ...??cara apakah yang terbaik yang kami lakukan untuk kemudian mengetahui jenis penyakitnya ...
130,130,1720,1720,stroke,/komunitas/topic/apakah-terlambat-jika-membawa-org-yg-baru-lemas-strok-5-jam-kemudian-ke-rs,.  plg kerja tiba tiba lemas  dan pulang dengan kaki sudah diseret dan tangan lemas sebelah kanan. 5 jam kemudian dibawa ke rumah sakit. tetapi ngomong sudah pelo dan tangan dan kaki kanan sdh lemas. apakah itu sudah terlambat ? dan itu sudah cba di urut . apakah di urut itu jga bisa berpengaruh?. mohon jawabann.  .
1079,1079,954,954,serangan-jantung,/komunitas/topic/apa-obat-buat-menyembuhkan-rasa-sakit-di-bagian-dada-sebelah-kiri,",  , saya widyia.   ,apa sebabnya dada sebelah kiri saya suka sakit nyelekit hingga ke payudara dan dada bawah dekat tulang rusuk ya... padahal saya udah cek ke rumah sakit cuman giagnosa nya katany aman dan gpp... saya cemas  soal ini karna saya jugakan lagi kerja. mohon beri jawaban dan solusinya.. (?) terimakasih .."
1102,1102,977,977,serangan-jantung,/komunitas/topic/dada-sesak-ketika-posisi-tidur-ke-kiri-area-mulut-terasa-pahit,",
nama saya fikri berumur 20 thn. saya ingin bertan pada saat saya tidur posisi miring ke kiri dada saya terasa sesak dan susah nafas dan terasa sedikit sakit, pada saat saya menahan nafas selama beberapa detik saya tidak merasakan sakit, dan area mulut saya terasa pahit.
apa saya terkena gejala serangan jantung ?"
1033,1033,908,908,aritmia,/komunitas/topic/disritmia-2,",
 , kalau disritmia dengan aritmia itu sama atau tidak ya ? kalau berbeda letak perbedaannya dimana? terimakasih Ã°ÂÂÂ
"
1099,1099,974,974,serangan-jantung,/komunitas/topic/hubungan-makanan-mengandung-gas-dengan-serangan-jantung,mengapa org yg terkena serangan jantung tdk boleh mengkonsumsi makanan yg mengandung gas?
541,541,341,341,aterosklerosis,/komunitas/topic/clopidogrel-apa-bisa-buat-mengobati-aterosklerosis,"
mau nan, clopidogrel apa bisa buat mengobati aterosklerosis yg mengenai daerah perifer? berapa dosis dan lama pengobatannya? selain clopidogrel obat-obat apalagi yang bisa buat mengobati aterosklerosis tsb? .
"
681,681,481,481,aritmia,/komunitas/topic/bagaimana-menetralkan-tubuh-dari-efek-menghirup-lem-yang-mengandung-zat-inhalasi-terlalu-lama,"saya seorang buruh pabrik sepatu. setiap hari kerja, senin-jumat saya pasti menghirup bau lem yang cukup menyengat. saya kerap menggunakan masker penutup hidung, dan mulut, tapi aromanya masih tercium. seringkali saya juga tidak mengenakan masker karena udara yang panas. dari kejadian ini saya sering merasa pusing, sakit kepala, dan sedikit mual. saya takut jika sistem saraf pusat/otak, maupun organ tubuh saya mengalami kerusakan. bagaimana saya harus mengatasi masalah ini?terimakasih.
"
1290,1290,2303,2303,aritmia,/komunitas/topic/kram-dada-hingga-ketiak,"    kadang kadang ini saya kram otot dada hingga payudara sayaa sakit jgara gara saat berboncengan motor tiba tiba ngerem mendadak dan saya merasa dada saya sakit hingga ketiak kanan dan kiri saya,  yah apa ada kelainan... terimakasih."
211,211,1725,1725,stroke,/komunitas/topic/bagian-tubuh-sebelah-kiri-mati-rasa-tapi-masih-bisa-berdiri-dan-berjalan,", sebelumnya  sdh menjawab peran saya yg lalu. jadi ini masih seputar kondisi kesehatan ayah sa.  mengalami stroke sejak 2 bulan lalu tepatnya stroke pada bagian tubuh kanan akibat hipertensi. kadar kolesterol sewaktu keluar rs masih tergolong rendah sekitar 100an, tiba2 sekarang  mengalami kram pada anggota tubuh bagian kiri, setelah di bawah ke klinik kolesterolnya naik hingga angka 200an lebih, sedangkan tekanan darahnya 150 sekian,  tan apa ini tanda2 stroke berulang? krna yg  rasa hanya kram pada kaki dan badan bagian kiri (sebelumx stroke bagian kanan). tidak ada pusing, dllx hanya kram tapi masih bisa berjalan dan berdiri. kira2 apa penyebabnya serta penanganan yg tepat ? kalaupun  mengidap kolesterol apa perlu minum obat (avorstatin) seumur hidup? terimakasih."
1584,1584,2597,2597,serangan-jantung,/komunitas/topic/dada-nyeri-4,", bbrp hari ini sy sering merasakan dada sy nyeri sekali, palagi kl posisi duduk atau berdiri, lalu berbaring, nyeri sekali.....penyebabnya apa , dan, sakit apa itu, pdhal sy ga habis jatuh atau terbentur benda keras"
1196,1196,2209,2209,gagal-jantung,/komunitas/topic/gagal-jantung-2,.  ... apakah langkah langkah yang harus di lakukan pada penderita gagal jantung.. soalnya  udah 1 minggu di rmh sakit blum ada perkembangannya.. mohon solusin
140,140,2096,2096,stroke,/komunitas/topic/mengatasi-penderita-stroke, bagaimana cara mengatasi penderita stroke yabg sulit menelan. bahkan minum saja tidak bisa. lalu bagaimana cara pemberian makanan n? tetimakasih 
458,458,183,183,penyakit-katup-jantung,/komunitas/topic/detak-jantung-40,", . saya farhan, 17 tahun. sejak dua minggu yang lalu, detak jantung saya ada kalanya ga beraturan, . detak jantung normalnya kecil tapi agak cepat, kemudian ada suatu saat satu detak jantung hilang, dan muncul lagi dengan detakan yang lebih kerasa dari detakan sebelumnya. ketika sholat pun lebih sering terjadi gejala tersebut. gejalanya sudah dua minggu ga hilang-hilang, bahkan sesaat setelah bangun tidur, gejala tersebut kembali terasa. karena gejala itu, badan jadi gampang capek, bahkan saat ga lagi melakukan aktivitas berat. mohon penjelasannya, , dan apa perlu diperiksakan ke ? .
"
1082,1082,957,957,serangan-jantung,/komunitas/topic/jantung-131,"malam  wanita umur 22 tahun
 tan  ya kadang ketika sedang beristirahat malam hari tiba* dada saya terasa sesak lalu badan mulai keluar keringat dingin dr kaki
kadang rasanya sampai mau mutah
lalu jantung saya berdetak lemah atau kadang terasa cepat sekali
apa ini berkaitan dg penyakit jantung ?
lalu jika hal ini terjadi apa yg harus saya lakukan ?
mohon dijawab 
terimakasih"
151,151,1562,1562,stroke,/komunitas/topic/ada-tidak-hubungannya-strok-dengan-pikun-dokter, .   mengeni kondisi  .sekitar dua bulan lalu  terkena strok ringa . umur  85 tahun  .alhmdulillah sekarang strok ringannya sudah membaik . namun masih tersa keram di sebelah kanan bagian kaki dan tangan. membuatnya kurang nyaman . tapi yg saya perkan setelah strok ringan ingatan ayah kurang baik (pelupa ) . seperti kalau di ajak keluar kota dia lupa apa nama tempatnya . banyak hal yg baru2 dia lupa dan justru hal yg bertahun2 dia ingat sekali . tolong penjelasannter
418,418,143,143,penyakit-jantung-koroner,/komunitas/topic/pemakaian-furosemide,", saya penderita pjk, dan oleh  diresepkan obat furosemide 1x1/2, sementara saya juga memiliki riwayat asam urat dan kolesterol di atas ambang batas, amankan buat saya?

"
744,744,544,544,serangan-jantung,/komunitas/topic/penyebab-jantung-berdebar-rasa-lelah-yang-berlebihan-walaupun-tidak-beraktifitas,"assalllammualaikum , saya merasa cepat lelah badan serasa lemas. jantung biasanya berdebar cepat. setelah berdebar dadanya biasanya sakit, punggung pegal"". badan suka keram. dan sekarang sya sedang mengalami flu sdah 5 hari tak kunjung sembuh. kalau diam biasanya terasa seperti digoyang. dan penglihatan tidak fokus.
"
600,600,400,400,gagal-jantung,/komunitas/topic/ayah-sakit," ,   ,  kan lg sakit nh. kurang lebih 1 bulan.udh periksa ke 2 kli ..terus hasil periksa ny cuma maagh aj katany. awalny emang nyeri2 diulu hati, dikasih obat tp mash aja, sama perut  kn emg buncit, nah yg ini malah keras seperti org hamil . itu knp ya ?penyakit yg td blm sembhh, dan sekarang malah batuk2 terus , makan susah. kaki bengkak kiri dan kanan. dulu perokok berhenti sudah bbrp tahun, lalu ngerokok lgi dan sdh berhenti lg .. mohon diberi kn penjelasnny  ?
"
1303,1303,2316,2316,aritmia,/komunitas/topic/jantung-berdetak-cepat-2," ,saya celine . bertan,saya kan pernah sakit karena demam tinggi,bersamaan dengan demam itu jantung saya detaknya cepat sekali sampai saat ini saya merawa jantung saya itu lebih cepat berdekatnya dari pada orang normal .ketika saya ekg ke  itu kata nya ada kelainan begitu .apakah itu termaksud abnormal jantung atau ada sesuatu yang lain ??.trimah kasih "
1430,1430,2443,2443,serangan-jantung,/komunitas/topic/kadar-tropinin-sangat-tinggi,". tanggal 23 juni yg lalu sy mengalami serangan jantung yg pertama kalinya. tetapi tdk dirawat di rumah sakit / icu. sy periksakan ke  spesialis jantung, dilakukan ekg dan diberikan obat jantung, penurun tekanan darah, pengencer darah dan obat diuretik. setelah 5 hari sy minum obat2 tersebut secara teratur, sy lakukan cek darah di lab. rsu. dan salah satu hasilnya adalah kadar tropinin sy sangat tinggi, 1018.00 pg/ml dari yg normal <=14.00. peran saya, apakah ini ada pengaruh dari obat2an yg sy minum? atau pengaruh dari sisa serangan jantung yg sy alami 5 hari sebelumnya? .."
666,666,466,466,aritmia,/komunitas/topic/amidoran," ,   penggunaan/dosis pemberian amidoran tab
"
127,127,1533,1533,stroke,/komunitas/topic/stroke-67," bapak saya hari selasa kemarin baru pulang dari rumah sakit, sudah seminggu berada di rumah sakit. saat dirumah sakit diberitahu  ternyata hypertensinya 230 diabetes 400++ dan stroke ringannah saat kembali kerumah, bapak saya hanya bisa tidur saja duduk tidak bisa apalagi berdiri. saat berdiri harus di gotong kakiknya kaku . keluhannya dia ka lemas terus kalo makan tidak enak. apakah udah termasuk terkena stroke ? terus mau dilakukan fisio terapi apakah itu tidak masalah?"
1585,1585,2598,2598,serangan-jantung,/komunitas/topic/punggung-berkeringat,asu'alaykum. .  mengenai punggung saya. pekerjaan saya sebagian besar di kantor adalah duduk dan berhadapan dengan laptop. nah punggung saya selalu berkeringat  ketika di kantor. padahal saya tidak melakukan aktivitas fisik dan ruangan kantor ber-ac. apabila saya sudah di rumah punggung saya tidak berkeringat. kira2  ? mohon balasannya.  .
840,840,640,640,penyakit-jantung-koroner,/komunitas/topic/penyakit-jantung-koronel,"  baru kontrol sekitar 1 minggu yang lalu tapi sekarang keluhannya sakit di bagian lambung tapi sakit nya ga menentu,dalam sehari bisa 1 sampai 2,tetapi meski sudah makan obat mag tetep ga mendingan,terus  punya penyakit jantung.apa nyeri tersebut di sebabkaan oleh sakit jantung?soalnya denyutan dari lambung berbarengan dengan denyutan jantung yang kencang
"
393,393,118,118,penyakit-jantung-koroner,/komunitas/topic/hasil-diagnosis-ekg,".saya pria usia 23tahun perokok aktif. tapi sudah 2minggu ini berhenti merekok. sebelumnya malam hari saya pernah merasakan jantung berdebar,keliyengan,susah nafas dan keringat dingin. saat periksa ke klinik saya di diagnosis terkena maag dan di cek jantung juga. hasil dari cek jantung menunjukan diagnosis extreme tachardia right axis deviation. apakah itu bahaya? terimakasih
"
1103,1103,978,978,serangan-jantung,/komunitas/topic/mengapa-serangan-jantung-diiringi-dengan-keringat-dingin-mual-serta,sakit yang menjalar ke organ lain?
828,828,628,628,penyakit-jantung-koroner,/komunitas/topic/apakah-lambung-yang-kronis-bisa-menyebabkan-lemah-jantung," ,  sudah beberapa kali ke rs dan di diagnosa bahwa lambung nya sudah mengalami kronis dan nya bilang  mengalami lemah jantung, apakah penyakit lambung yang sudah kronis itu bisa merambat hingga ke jantung ? .
"
1353,1353,2366,2366,aritmia,/komunitas/topic/dada-berdebar," memiliki keluhan dada berdebar, dada berdebar yang saya alami biasanya datang ketika  tidur atau sedang tidur setelah diperiksa ke  kondisi jantung sehat, tapi belum di cek  lab.
mohon bantuannya"
323,323,48,48,penyakit-jantung-bawaan,/komunitas/topic/bibir-menghitam-7,"saya yeni umur 24 tahun. dan saya mempunyai bayi umur 1.5 bulan. namun bibir  menghitam kebiruan pada bagian atas dan bawah. padahal sebelum nya tidak tampak kehitaman. apakah penyebab nya dan bagaimana penanganan nya? 
"
1175,1175,2188,2188,gagal-jantung,/komunitas/topic/kaki-bengkak-6,",  di diagnosis ada pembengkakan jantung lalu kakinya bengkak sampai disekitar paha. tapi bengkaknya itu sampai ke () sekitar alat reproduksinya. itu apakah memang dari jantung atau ada masalah lain yah kira2? lalu obat apa yg bisa menghilangkan bengkak itu ."
978,978,853,853,aritmia,/komunitas/topic/detak-jantung-aneh," .
usia saya 41 tidak merokok, detak jantung saya rasanya ada yang aneh,saya coba hitung detaknya didada ataupun lengan jumlah detaknya normal 70-85 tapi anehnya kadang-kadang detaknya bisa ada jeda sekitar 1 detik  seperti berhenti sebentar gitu? contohnya gini ... ... nah spasi itu adalah jedanya,tapi kondisi itu tidak selalu terjadi tiap menit. kalau dada lengan dll tidak ada yang sakit/nyeri,nafas juga normal tidak sesak. kalau kepala kadang sedikit pusing saat bangun dari duduk dan habis melihat monitor komputer. kira-kira gejala apa ini dan apakah berbaha?
saya sudah baca artikel-artikel soal jantung,misalnya tetang palpitasi dll di situs ini tapi sepertinya tidak sesuai gejala dan ciri-cirinya. mohon bantuann.

"
1479,1479,2492,2492,serangan-jantung,/komunitas/topic/sakit-dada-kiri-sampe-bagian-tubuh-sebelah-kiri,"umur saya 18tahun, saya seringkali sakit di bagian dada sebelah kiri rasanya seperti diremas  menjalar ke tangan punggung rahang kaki, bagian kiri. ini bagaimana .
terimakasi"
992,992,867,867,aritmia,/komunitas/topic/negatif-ischemic-respon-dengan-ves,",
perkenalkan saya wanitausia 33 tahun 9 bulan, bulan kmren melakukan mcu dg treadmill. hasilnyanegatif ischemic respon dengan ves dan disarankan bertemu spesialis jantung, mohon penjelasan awal, karena saya penasaran dan memang belum bertemu  spesialis jantung
"
605,605,405,405,gagal-jantung,/komunitas/topic/pengobatan-jantung," paman saya sedang dirawat di rumah sakit jantungnya hanya sebagian yang berfungsi apa yang harus saya lakukan karena dia juga asma giat2 apa yg harus saya lakukan untuk pengobatannya???
"
1804,1804,2817,2817,serangan-jantung,/komunitas/topic/dada-kiri-seperti-di-cubit,  ....dada kiri saya kadang2 seperti di cubit dan berlangsungnya tidak begitu lama ...itu  .....???
1164,1164,2177,2177,gagal-jantung,/komunitas/topic/apakah-saya-lemah-jantung-2, usia 24 tahun..setiap hari hampir 24 jam telapak kaki dan tangan saya selalu berkeringat.jika malam saya merasa kedinginan pada telapak dan kaki saya yang basah itu.saya mudah lelah walaupun tidak beraktifitas...setiap naik tangga Ã£ÂÃ¢Â walau cuma Ã£ÂÃ¢Â lima anak Ã£ÂÃ¢Â tangga saya selalu sesak nafas.dan merasa degdegan. kondisi itu akan segera normal kembali kalau saya duduk sekitar 10 sampai 20 menit.sudah 1 tahun belakangan saya juga setiap hari merasakan mual dan pusing.apakah iti tanda gejala lemah jantung ?terimakasih
260,260,1916,1916,stroke,/komunitas/topic/apa-yang-dimaksud-dengan-ultrasonic-therapy," ,   apakah saya masih bisa sembuh dari stroke berat itu sudah 3 minggu saya dirumah sakit . tolong  kasih saya penjelasan tentang ultrasonic therapy ini"
162,162,1279,1279,stroke,/komunitas/topic/pembuluh-darah-pecah-5," , penyebab pembuluh darah pecah itu  ya? apa ada hubungannya pecah pembuluh darah sama karena kurangnya suplai oksigen ke otak?
"
1533,1533,2546,2546,serangan-jantung,/komunitas/topic/infark-miokard-akut-3,apakah makan yang mengandung banyak lemak dapat mengakibatkan penyakit infark miokard akut?
1780,1780,2793,2793,serangan-jantung,/komunitas/topic/telapak-tangan-suka-basah-karna-keringat," 
 ya telapak tangan adik saya suka keringatan,apakah itu salah satu gejala penyakit..??
dan penyakit apa...??trimakasi "
1692,1692,2705,2705,serangan-jantung,/komunitas/topic/penyebab-nyeri-dada,", akhir-akhir ini dada saya sering sakit tiba-tiba dan membuat saya sangat sulit untuk bernafas. rasa sakitnya pun seperti dada saya habis dipukuli . sampai pernah suatu waktu dada saya tiba tiba terasa nyeri sekali dan saya pingsan karena kesakitan . kira kira  ? dan cara mengatasi / obatnya apa? terimakasih"
